base_data_set	auth_data_set	window_size	token_size	threshold	base_model_size	auth_model_size	probability
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	6000	1.0
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	6000	0.8482569146791998
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.8609572492726769
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.8665789062352702
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.8679784346435285
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.8731647540426064
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	6000	0.9117495093331054
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	6000	0.8882848313913311
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	6000	0.8707117680833827
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.9117257937120559
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.8862824265134999
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.8679561812420945
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.8637466573950007
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.878475125291206
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.8175598245137676
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.8578016894221753
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.8609886548501873
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	6000	0.8937440092645939
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	6000	0.8652711800374219
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	6000	0.8784366809580049
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	6000	0.6924020624049596
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.8961725903700943
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.8984169901399043
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.8863553668186432
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.7246878679133502
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.854985687801773
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.795324167522008
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.7689498764799951
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.9018375990046542
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.8221542524384713
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	6000	0.8227447939185488
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	6000	0.7213934565563045
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.8204306411381218
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	6000	0.5608682450641324
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.9705693735741364
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	6000	0.8521305720938279
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	1.0
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.8316509433150637
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	8000	0.8448521103780758
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.832517214141518
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	0.9194544432009486
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	0.8564077698768155
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	8000	1.0
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	8000	0.8540862149329642
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.8610547648376405
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	0.8713132584787429
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	0.8679784346435285
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.8731647540426064
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	8000	0.9175133390813168
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	8000	0.8974230204274496
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	8000	0.8547344048667144
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.9196083556471707
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.8874044948439662
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.8828749032192997
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	0.8683665899749797
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	0.8796246443572868
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	0.8578016894221753
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.8609886548501873
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	8000	0.905315442184785
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	8000	0.8819733358163006
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	8000	0.8692609775646695
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.9028486631887411
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.9071632674119188
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.8982435989455093
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.36902777777777773
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	0.8587764949757508
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	0.7961085058958256
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	0.9018375990046542
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.8221542524384713
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	8000	0.8496364167069661
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	8000	0.7631862751076929
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.8373446291913151
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	8000	0.6116795923757525
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	1.0
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	8000	0.8511252893222376
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	1.0
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.8316509433150637
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	10000	0.856917441118724
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.8314323947796426
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.9227753333843378
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.8564077698768155
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	10000	1.0
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	10000	0.8602306038517606
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.8596217875622414
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.8745128513312479
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.8679784346435285
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.8731647540426064
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	10000	0.9233275116296903
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	10000	0.9170429715277584
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	10000	0.6023507145819577
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.9232908259378689
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.8936026731955
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.8511348668112182
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.8706745412714969
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.8684862944359759
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.8578016894221753
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.8609886548501873
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	10000	0.9083376267789489
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	10000	0.8923647616940402
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	10000	0.6992206456147025
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.9115604976153568
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.9103600598383089
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.865508275462272
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.8628415940029412
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.7931849364624326
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.9018375990046542
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.8221542524384713
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	10000	0.8608773629916171
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	8000	10000	0.7705532078916452
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.8379712891297469
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	8000	10000	0.6731199255109354
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.9776901483108437
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	8000	10000	0.8328947677781453
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.8816040825196247
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.8069346510263893
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	2000	0.7290895521962263
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.7893095163280507
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.8751944058734388
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.8088955200462224
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.9471577147154169
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	2000	0.7889037677168915
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.8155400578798614
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.8429217222352725
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.828597779140196
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.8226778843125512
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.7148133023055088
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.8515866187067346
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.6592338468603458
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	2000	0.8658955127562589
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	2000	0.8161959723920715
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	2000	0.7053030635546977
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.8379635222676013
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.8358849635278937
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.7405702143825301
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.8493349497142408
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.826343281052265
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.7146103976873932
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.8132787515375596
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.7534008891353399
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.732958774319288
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.8355970861709312
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.6736971947114706
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	2000	0.8328444822731481
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	2000	0.8330886067981715
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	2000	0.7902037447928626
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.8353992783682812
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.8570616721798998
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.7920667220911157
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.8379575725173967
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.756258108430343
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.7313216205788879
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.7973336677687852
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.7833642798465243
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.7588787574151354
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.3964028606393829
